,NEWID,Total expenses,Entertainment,Total Transportation cost,Total Housing,Total Food,Income before tax,Luxury expenses,FINATXEM,Income minus total expenses,possible savings
3147,3699792,18311.45,114.0,4235.0,6155.0,5850.0,5340,1957.4500000000007,69055.0,-1047.7000000000007,-349.2333333333336
3148,3699822,13089.0,418.0,2010.0,8060.0,975.0,38856,1626.0,41905.6,-2612.6000000000004,-870.8666666666668
3149,3699842,10600.25,468.0,3164.0,2243.0,1737.0,34000,2988.25,30645.0,-2939.0,-979.6666666666666
3150,3699862,17424.75,415.0,5751.0,6282.0,2600.0,78400,2376.75,67327.0,-593.0,-197.66666666666666
3151,3699902,10937.4,480.0,900.0,4140.0,3185.0,75000,2232.3999999999996,95640.2,12972.65,4324.216666666666
3152,3699912,18163.0,1460.0,2851.0,4097.0,4930.0,49237,4825.0,17584.8,-13766.8,-4588.933333333333
3153,3699952,12468.987,261.0,4301.0,1810.0,1300.0,78000,4796.986999999999,122580.0,18176.013,6058.670999999999
3154,3699962,11461.0,304.0,366.0,5890.0,2600.0,44540,2301.0,44540.0,-326.0,-108.66666666666667
3155,3699982,37061.5,4116.0,2876.0,13451.0,5784.0,191000,10834.5,159426.0,2795.0,931.6666666666666
3156,3700012,20134.5,290.0,566.0,7260.0,3130.0,155000,8888.5,133779.0,13310.25,4436.75
3157,3700032,32362.5,1901.0,3975.0,13512.0,6260.0,172001,6714.5,142831.0,3345.25,1115.0833333333333
3158,3700042,12343.4,490.0,4074.0,3604.0,1001.0,47500,3174.3999999999996,67787.8,4603.550000000001,1534.516666666667
3159,3700062,6166.0,140.0,105.0,3239.0,910.0,48320,1772.0,43584.0,4730.0,1576.6666666666667
3160,3700162,16152.95,0.0,0.0,11886.0,2227.0,0,2039.9500000000007,86782.0,5542.549999999999,1847.5166666666664
3161,3700194,13851.35,230.0,149.0,6810.0,3770.0,130000,2892.3500000000004,110458.8,13763.35,4587.783333333334
3162,3700202,25422.25,638.0,2337.0,8073.0,7798.0,113000,6576.25,97856.0,-958.25,-319.4166666666667
3163,3700212,5143.75,0.0,1355.0,2482.0,1105.0,31716,201.75,31716.0,2785.25,928.4166666666666
3164,3700232,1669.0,0.0,291.0,425.0,702.0,5810,251.0,5810.0,-216.5,-72.16666666666667
3165,3700272,2405.25,0.0,45.0,215.0,650.0,0,1495.25,15236.4,1403.85,467.95
3166,3700282,2027.5,150.0,0.0,1057.5,520.0,17000,300.0,17000.0,2222.5,740.8333333333334
3167,3700292,18086.5,356.0,1553.0,10666.0,1149.0,92000,4362.5,80728.0,2095.5,698.5
3168,3700302,20210.337,403.0,2010.0,9964.0,2072.0,265886,5761.3369999999995,167190.6,21587.313000000002,7195.771000000001
3169,3700312,3948.0,0.0,523.0,1941.0,819.0,26400,665.0,23885.0,2023.25,674.4166666666666
3170,3700332,5488.0,265.0,436.0,2274.0,1040.0,2047,1473.0,30878.2,2231.55,743.85
3171,3700362,12013.0,795.0,1982.0,3755.0,2572.0,75000,2909.0,62859.0,3701.75,1233.9166666666667
3172,3700372,33977.087,1000.0,6376.0,8996.0,4076.0,317086,13529.087,207131.8,17805.862999999998,5935.287666666666
3173,3700392,6143.75,706.0,610.0,2810.0,130.0,33600,1887.75,32344.0,1942.25,647.4166666666666
3174,3700403,14398.5,1025.0,2492.0,4242.0,1356.0,51200,5283.5,46428.4,-2791.3999999999996,-930.4666666666666
3175,3700422,15674.75,1274.0,1593.0,5809.0,5325.0,111164,1673.75,100906.0,9551.75,3183.9166666666665
3176,3700432,3612.0,120.0,825.0,1382.0,1105.0,881,180.0,881.0,-3391.75,-1130.5833333333333
3177,3700442,35611.387,1536.0,3025.0,16539.0,3110.0,265016,11401.387000000002,217580.8,18783.812999999995,6261.270999999998
3178,3700462,7797.0,293.0,1804.0,3865.0,1170.0,20360,665.0,22052.0,-2284.0,-761.3333333333334
3179,3700482,25176.25,1982.0,3080.0,6864.0,5265.0,175150,7985.25,136630.8,8981.449999999997,2993.8166666666657
3180,3700502,13225.75,44.0,3025.0,4349.0,1920.0,70000,3887.75,67671.0,3692.0,1230.6666666666667
3181,3700552,9829.25,1073.0,2980.0,2889.0,520.0,43000,2367.25,39831.0,128.5,42.833333333333336
3182,3700592,42137.0,405.0,26180.0,10082.0,2470.0,113000,3000.0,100251.8,-17074.05,-5691.349999999999
3183,3700602,6504.2,186.0,360.0,2837.0,767.0,13040,2354.2,28641.6,656.1999999999998,218.73333333333326
3184,3700612,12738.0,189.0,3309.0,2701.0,4230.0,36408,2309.0,36822.0,-3532.5,-1177.5
3185,3700652,18696.75,0.0,3375.0,8069.0,2080.0,93000,5172.75,81246.0,1614.75,538.25
3186,3700692,16926.25,102.0,2397.0,7448.0,4680.0,10018,2299.25,15568.0,-13034.25,-4344.75
3187,3700712,26519.5,0.0,1550.0,14683.0,2774.0,250000,7512.5,208227.4,25537.35,8512.449999999999
3188,3700722,1802.0,0.0,0.0,1451.0,260.0,11124,91.0,11124.0,979.0,326.3333333333333
3189,3700732,81995.85,7841.0,2645.0,52321.0,8580.0,150000,10608.850000000006,232718.0,-23816.350000000006,-7938.783333333336
3190,3700742,13716.2,359.0,976.0,2294.0,2990.0,49000,7097.200000000001,58689.0,956.0499999999993,318.6833333333331
3191,3700752,3649.5,320.0,0.0,1071.5,611.0,21013,1647.0,21013.0,1603.75,534.5833333333334
3192,3700782,9404.6,781.0,2229.0,2721.0,1912.0,2,1761.6000000000004,51616.6,3499.5499999999993,1166.5166666666664
3193,3700792,30304.4,2884.0,3299.0,13855.0,2339.0,225000,7927.4000000000015,190180.4,17240.699999999997,5746.899999999999
3194,3700802,8579.95,480.0,498.0,4143.0,2470.0,5000,988.9500000000007,45513.0,2798.2999999999993,932.7666666666664
3195,3700812,20145.75,271.0,2680.0,6480.0,2380.0,70166,8334.75,61541.0,-4760.5,-1586.8333333333333
3196,3700822,17982.25,266.0,2586.0,3404.5,4295.0,18000,7430.75,52861.0,-4767.0,-1589.0
3197,3700832,34426.137,2674.0,1400.0,15927.0,4930.0,264386,9495.137000000002,309302.2,42899.413,14299.804333333333
3198,3700862,4061.0,0.0,294.0,547.0,2275.0,14500,945.0,14500.0,-436.0,-145.33333333333334
3199,3700902,55451.66099999999,3652.0,13241.0,9412.75,4358.0,363000,24787.910999999993,274271.0,13116.089000000007,4372.029666666669
3200,3700922,4069.25,108.0,197.0,2544.0,910.0,4200,310.25,4391.6,-2971.35,-990.4499999999999
3201,3700942,4830.75,265.0,1319.0,949.0,804.0,3700,1493.75,3700.0,-3905.75,-1301.9166666666667
3202,3700952,9618.5,560.0,1470.0,2941.0,1280.0,60000,3367.5,51807.0,3333.25,1111.0833333333333
3203,3700982,16629.5,403.0,1933.0,8739.0,3155.0,96000,2399.5,80650.0,3533.0,1177.6666666666667
3204,3701002,29220.575,468.0,2590.0,9847.0,2145.0,136000,14170.575,115478.0,-351.0750000000007,-117.02500000000025
3205,3701012,17944.0,108.0,3371.0,4924.0,2435.0,118000,7106.0,105782.0,8501.5,2833.8333333333335
3206,3701022,26629.187,267.0,2429.0,11907.0,2600.0,158990,9426.187000000002,168276.2,15439.863000000001,5146.621
3207,3701072,26270.75,4636.0,4132.0,6054.0,2702.0,110000,8746.75,166755.8,15418.199999999997,5139.399999999999
3208,3701092,11009.0,366.0,1026.0,3135.0,2600.0,28300,3882.0,28300.0,-3934.0,-1311.3333333333333
3209,3701112,3883.25,0.0,520.0,2347.0,455.0,26000,561.25,24195.0,2165.5,721.8333333333334
3210,3701132,31341.5,1858.0,4093.0,9361.0,2774.0,162000,13255.5,190775.4,16352.349999999999,5450.783333333333
3211,3701142,13700.75,365.0,900.0,6705.0,2990.0,125000,2740.75,100737.0,11483.5,3827.8333333333335
3212,3701212,16574.6,528.0,5839.0,3624.0,3809.0,0,2774.5999999999985,45780.8,-5129.399999999998,-1709.7999999999993
3213,3701272,16197.5,412.0,416.0,6469.0,2795.0,60000,6105.5,52557.0,-3058.25,-1019.4166666666666
3214,3701292,7479.75,318.0,1415.0,1251.0,1450.0,85000,3045.75,73972.0,11013.25,3671.0833333333335
3215,3701312,7428.0,179.0,1595.0,4704.0,800.0,0,150.0,3442.8,-6567.3,-2189.1
3216,3701322,31183.75,1093.0,6865.0,15229.0,3258.0,157004,4738.75,129477.0,1185.5,395.1666666666667
3217,3701332,9592.85,597.0,1170.0,2512.0,2619.0,0,2694.8500000000004,50874.0,3125.6499999999996,1041.8833333333332
3218,3701352,6956.25,284.0,352.0,4126.0,780.0,66000,1414.25,52976.0,6287.75,2095.9166666666665
3219,3701362,22158.75,3033.0,956.0,6589.0,4467.0,126500,7113.75,105207.2,4143.049999999999,1381.0166666666664
3220,3701372,12471.8,777.0,2393.0,3943.0,1885.0,1609,3473.7999999999993,32179.8,-4426.849999999999,-1475.6166666666666
3221,3701382,7834.5,105.0,1395.0,1525.0,1820.0,72000,2989.5,62046.0,7677.0,2559.0
3222,3701392,4298.05,45.0,300.0,1193.0,1235.0,0,1525.0500000000002,33050.2,3964.499999999999,1321.4999999999998
3223,3701442,28249.5,2023.0,3839.0,11638.0,2314.0,147000,8435.5,138861.0,6465.75,2155.25
3224,3701472,11162.0,16.0,965.0,3638.0,1755.0,53156,4788.0,75182.8,7633.700000000001,2544.566666666667
3225,3701512,14348.0,0.0,6548.0,4464.0,1956.0,41088,1380.0,36984.0,-5102.0,-1700.6666666666667
3226,3701532,24107.2,514.0,11151.0,4759.0,1339.0,64536,6344.200000000001,128263.2,7958.5999999999985,2652.8666666666663
3227,3701562,2972.4,0.0,240.0,1107.5,845.0,22400,779.9000000000001,26924.0,3758.6,1252.8666666666666
3228,3701572,4221.0,300.0,420.0,2331.0,1170.0,2797,0.0,2797.0,-3521.75,-1173.9166666666667
3229,3701602,10192.0,279.0,1418.0,3827.0,2188.0,4284,2480.0,4284.0,-9121.0,-3040.3333333333335
3230,3701642,1686.0,0.0,0.0,390.0,1170.0,10800,126.0,10800.0,1014.0,338.0
3231,3701652,12814.45,0.0,3605.0,4249.0,2210.0,0,2750.4500000000007,92952.4,10423.649999999998,3474.5499999999993
3232,3701662,41118.75,3468.0,4164.0,18083.0,2465.0,147500,12938.75,119561.0,-11228.5,-3742.8333333333335
3233,3701672,8810.3,1086.0,1110.0,2101.0,1030.0,37000,3483.2999999999993,38587.0,836.4500000000007,278.8166666666669
3234,3701692,7369.5,152.0,1615.0,3198.0,1320.0,28000,1084.5,24792.0,-1171.5,-390.5
3235,3701712,1103.0,0.0,0.0,401.0,286.0,9696,416.0,9696.0,1321.0,440.3333333333333
3236,3701722,24257.5,180.0,2268.0,8204.0,4425.0,97600,9180.5,90639.0,-1597.75,-532.5833333333334
3237,3701742,11800.0,483.0,240.0,3952.0,65.0,2400,7060.0,2400.0,-11200.0,-3733.3333333333335
3238,3701752,5762.25,89.0,895.0,2145.0,1820.0,8125,813.25,8065.0,-3746.0,-1248.6666666666667
3239,3701762,6766.0,192.0,1065.0,2884.0,1105.0,17208,1520.0,17733.0,-2332.75,-777.5833333333334
3240,3701772,2640.75,180.0,937.0,85.0,1303.0,6000,135.75,6459.0,-1026.0,-342.0
3241,3701782,5229.0,204.0,380.0,2475.0,845.0,35508,1325.0,35439.0,3630.75,1210.25
3242,3701792,18000.25,653.0,1729.0,5947.0,2146.0,110805,7525.25,96727.0,6181.5,2060.5
3243,3701812,2639.5,0.0,60.0,1185.0,819.0,2800,575.5,3014.0,-1886.0,-628.6666666666666
3244,3701842,10681.0,553.0,721.0,4971.0,1233.0,55000,3203.0,45928.0,801.0,267.0
3245,3701852,34322.5,2512.0,13542.0,6839.0,3820.0,32040,7609.5,31575.0,-26428.75,-8809.583333333334
3246,3701892,10710.25,273.0,3220.0,3759.0,2600.0,25000,858.25,31992.0,-2712.25,-904.0833333333334
3247,3701932,21733.75,385.0,945.0,15733.5,1885.0,90608,2785.25,78492.0,-2110.75,-703.5833333333334
3248,3701942,5956.5,194.0,120.0,3975.0,689.0,35001,978.5,30534.0,1677.0,559.0
3249,3701953,17266.75,2300.0,890.0,5742.0,1475.0,90000,6859.75,71156.0,522.25,174.08333333333334
3250,3701972,4846.0,255.0,774.0,1697.0,1755.0,27676,365.0,27676.0,2073.0,691.0
3251,3701982,19382.75,471.0,1600.0,8787.0,3170.0,68000,5354.75,65039.0,-3123.0,-1041.0
3252,3701992,17946.0,876.0,866.0,8502.0,650.0,0,7052.0,25532.6,-11562.85,-3854.2833333333333
3253,3702002,7342.5,45.0,720.0,2877.0,650.0,25500,3050.5,23615.0,-1438.75,-479.5833333333333
3254,3702062,3291.0,106.0,30.0,2354.0,0.0,18274,801.0,18274.0,1277.5,425.8333333333333
3255,3702092,13746.25,0.0,1750.0,3704.0,2702.0,88223,5590.25,84782.0,7449.25,2483.0833333333335
3256,3702122,12265.5,330.0,2480.0,4106.0,1365.0,18311,3984.5,46908.4,-538.3999999999996,-179.46666666666655
3257,3702142,12818.25,756.0,2404.0,5602.0,1950.0,58808,2106.25,53169.0,474.0,158.0
3258,3702192,5217.0,0.0,0.0,1357.0,3380.0,21468,480.0,22668.0,450.0,150.0
3259,3702222,16829.55,317.0,3394.0,3936.0,2615.0,91500,6567.549999999999,81123.0,3451.2000000000007,1150.4000000000003
3260,3702232,2923.0,120.0,222.0,1946.0,494.0,10580,141.0,10580.0,-278.0,-92.66666666666667
3261,3702242,28126.1,3697.0,3580.0,7993.0,4110.0,164000,8746.099999999999,131102.6,4649.550000000003,1549.850000000001
3262,3702262,15157.15,140.0,1922.0,5452.0,2427.0,60780,5216.15,60574.2,-13.600000000000364,-4.533333333333455
3263,3702282,7613.9,0.0,0.0,3984.0,2146.0,0,1483.8999999999996,42787.0,3082.8500000000004,1027.6166666666668
3264,3702332,10944.3,0.0,486.0,3520.0,1820.0,24000,5118.299999999999,53498.2,2430.25,810.0833333333334
3265,3702342,25463.587000000003,1676.0,3601.0,10139.0,4275.0,154248,5772.587000000003,186445.6,21147.813,7049.271
3266,3702352,6064.35,130.0,420.0,3810.0,806.0,15000,898.3500000000004,20510.2,-936.8000000000002,-312.2666666666667
3267,3702382,21531.25,473.0,6785.0,6209.0,3120.0,42000,4944.25,47253.0,-9718.0,-3239.3333333333335
3268,3702392,17044.337,976.0,2016.0,6221.0,765.0,0,7066.3369999999995,131431.2,15813.463000000003,5271.154333333335
3269,3702402,3168.0,0.0,371.0,1274.0,260.0,17196,1263.0,17196.0,1131.0,377.0
3270,3702422,19073.0,809.0,1523.0,8474.0,2678.0,36404,5589.0,36221.0,-10017.75,-3339.25
3271,3702452,7151.5,240.0,255.0,4206.5,325.0,29565,2125.0,29565.0,239.75,79.91666666666667
3272,3702482,8305.3,400.0,2082.0,2890.0,1795.0,47000,1138.2999999999993,49128.6,3976.8500000000004,1325.6166666666668
3273,3702542,6915.55,60.0,456.0,3386.0,1196.0,55000,1817.5500000000002,46015.0,4588.2,1529.3999999999999
3274,3702582,29821.0,406.0,2504.0,23200.0,2340.0,52268,1371.0,46748.0,-18134.0,-6044.666666666667
3275,3702592,35480.0,1705.0,2419.0,8518.0,3175.0,94000,19663.0,82780.0,-14785.0,-4928.333333333333
3276,3702602,12148.05,262.0,637.0,3130.0,2233.0,25000,5886.049999999999,25469.8,-5780.599999999999,-1926.8666666666666
3277,3702612,7155.75,0.0,2604.0,2532.0,1209.0,31600,810.75,34970.0,1586.75,528.9166666666666
3278,3702622,7178.25,210.0,672.0,3747.0,845.0,19952,1704.25,24257.0,-1114.0,-371.3333333333333
3279,3702672,17801.0,4055.0,2510.0,5513.0,2645.0,55000,3078.0,48327.0,-5719.25,-1906.4166666666667
3280,3702702,9619.8,0.0,0.0,6473.0,1947.0,0,1199.7999999999993,36249.6,-557.3999999999996,-185.79999999999987
3281,3702712,11445.2,254.0,3269.0,4041.0,780.0,96000,3101.2000000000007,130094.6,21078.45,7026.150000000001
3282,3712942,2451.333,152.0,340.0,580.6669999999999,858.0,18804,520.6660000000002,18804.0,2249.667,749.889
3283,3712972,1303.333,74.0,100.0,411.333,650.0,1106,68.0,1106.0,-1026.833,-342.2776666666667
3284,3712982,4079.167,94.0,585.0,1888.6670000000001,736.6667,5115,774.8332999999998,5115.0,-2800.417,-933.4723333333333
3285,3713032,3663.7,100.0,1379.0,822.6669999999999,693.3333,36000,668.6997000000001,35743.0,5272.05,1757.3500000000001
3286,3713082,2290.5,0.0,235.0,715.6669999999999,563.3333,36420,776.4997000000001,39160.0,7499.5,2499.8333333333335
3287,3713092,28612.132999999998,0.0,5634.6669999999995,16225.5,2046.6667,60000,4705.299299999995,164262.2,12453.417000000005,4151.139000000002
3288,3713102,4938.333,90.0,1448.0,1081.333,1300.0,27421,1018.9999999999995,27421.0,1916.9170000000004,638.9723333333335
3289,3713122,13939.333,1610.0,1200.0,2092.667,936.6667,21228,8099.999300000001,21228.0,-8632.333,-2877.4443333333334
3290,3713132,8854.333,222.0,1314.0,4065.0,1083.3333,17664,2169.9997000000003,17739.0,-4419.5830000000005,-1473.1943333333336
3291,3713152,9037.733,224.0,2667.0,2524.0,1083.3333,80000,2539.3997,74087.8,9484.217,3161.405666666667
3292,3713162,18685.333,530.0,983.3330000000001,10272.667,2864.6667,120000,4034.666299999999,97547.0,5701.417000000001,1900.4723333333338
3293,3713172,25268.667,260.0,4548.333,10227.667,4240.0,211752,5992.667000000001,184886.0,20952.833,6984.277666666666
3294,3713192,3241.833,250.0,0.0,1786.0,848.6667,49000,357.1663000000003,44878.0,7977.6669999999995,2659.222333333333
3295,3713202,1422.6670000000001,0.0,0.0,1010.0,372.6667,10920,40.00030000000015,10920.0,1307.3329999999999,435.7776666666666
3296,3713242,9663.167,264.0,193.333,3643.667,433.3333,104220,5128.833699999999,89993.8,12835.283000000001,4278.427666666667
3297,3713252,5873.6669999999995,355.0,977.0,1202.667,843.3333,75000,2495.6666999999998,67779.0,11071.083,3690.3610000000003
3298,3713262,6291.3330000000005,0.0,400.0,1961.3329999999999,1560.0,55000,2370.000000000001,51328.0,6540.6669999999995,2180.222333333333
3299,3713272,2197.333,126.0,412.0,955.0,329.3333,11244,374.9997000000001,11244.0,613.6669999999999,204.55566666666664
3300,3713292,14682.0,230.0,865.3330000000001,10570.0,996.6667,127000,2020.0002999999997,108649.0,12480.25,4160.083333333333
3301,3713302,6528.9,387.0,1484.3329999999999,2422.0,1154.0,42300,1081.567,63313.8,9299.550000000001,3099.8500000000004
3302,3713312,6160.225,546.0,180.0,2216.0,1083.3333,72000,2134.8917,64458.0,9954.275,3318.0916666666667
3303,3713342,4641.367,119.0,503.0,2383.0,1477.3333,1200,159.03369999999995,4948.2,-3404.317,-1134.7723333333333
3304,3713362,12980.167,651.0,1262.667,7610.6669999999995,1820.0,52000,1635.8330000000005,51113.0,-201.91699999999946,-67.30566666666648
3305,3713372,4731.967000000001,207.0,556.0,972.6669999999999,1261.3333,55000,1734.9667000000009,56088.2,9290.082999999999,3096.694333333333
3306,3713382,3543.667,477.0,333.0,1633.3329999999999,866.6667,24249,233.66730000000052,24189.0,2503.583,834.5276666666667
3307,3713402,7615.3330000000005,0.0,492.667,4374.0,1820.0,30471,928.6660000000002,39242.0,2195.1669999999995,731.7223333333332
3308,3713422,14575.633,260.0,8286.333,3385.667,1473.3333,3216,1170.2996999999996,86392.5,7022.492,2340.8306666666667
3309,3713432,9991.667,673.0,1526.0,3730.0,1672.0,72000,2390.6669999999995,46473.0,1626.5830000000005,542.1943333333335
3310,3713452,23542.667,162.0,260.0,8075.3330000000005,1473.3333,273200,13572.0007,177687.0,20879.083,6959.694333333333
3311,3713472,4800.333,206.0,555.0,1119.333,1733.3333,28265,1186.6666999999998,28265.0,2265.9170000000004,755.3056666666668
3312,3713492,10465.433,189.0,320.0,4046.667,2210.0,85000,3699.7660000000014,144572.6,25677.717,8559.239
3313,3713502,20961.391,260.0,3613.333,8668.0,1950.0,347387,6470.057999999999,221340.6,34373.759000000005,11457.919666666668
3314,3713512,2490.0,274.0,335.0,575.3330000000001,996.6667,7300,309.0002999999997,12050.0,522.5,174.16666666666666
3315,3713532,4112.5,0.0,388.333,2459.667,866.6667,2500,397.83330000000024,2691.0,-3439.75,-1146.5833333333333
3316,3713552,6642.566999999999,508.0,711.0,2982.333,741.6667,55000,1699.5672999999988,51336.2,6191.483,2063.8276666666666
3317,3713592,9586.667,0.0,887.0,3232.333,689.3333,104000,4778.000699999999,90303.0,12989.083,4329.694333333334
3318,3713622,13048.667,40.0,1667.0,7249.6669999999995,1386.6667,25412,2705.3333000000002,25412.0,-6695.6669999999995,-2231.8889999999997
3319,3713682,4365.167,260.0,300.0,1075.667,1213.3333,36400,1516.1667000000007,34115.0,4163.583,1387.8609999999999
3320,3713692,34255.725,1339.0,4617.667,4742.0,7576.6667,528773,15980.391299999996,351408.6,53596.424999999996,17865.475
3321,3713702,20051.333,1251.0,1778.0,9803.667,606.6667,85199,6611.9992999999995,73916.0,-1572.3329999999987,-524.1109999999995
3322,3713712,12015.3,488.0,2748.667,5965.0,1600.0,0,1213.6329999999998,63258.8,3799.4000000000015,1266.4666666666672
3323,3713742,7745.891,40.0,488.667,2901.0,2123.3333,1608,2192.8907,63292.2,8077.159,2692.3863333333334
3324,3713752,4702.0,0.0,0.0,0.0,1820.0,44000,2882.0,38600.0,4948.0,1649.3333333333333
3325,3713782,5680.5,181.0,1371.0,547.3330000000001,1206.0,24300,2375.167,30700.6,1994.6499999999996,664.8833333333332
3326,3713832,13094.391000000001,240.0,1050.0,4880.833,1575.3333,150000,5348.224700000002,173803.6,30356.509,10118.836333333333
3327,3713892,1646.3329999999999,203.0,40.0,1100.0,234.0,20906,69.33299999999986,14874.0,2072.1670000000004,690.7223333333335
3328,3713912,3444.0,250.0,688.3330000000001,925.0,953.3333,19036,627.3337000000001,19036.0,1315.0,438.3333333333333
3329,3713932,8084.0,124.0,1782.0,3532.667,1185.0,84000,1460.3330000000005,67430.0,8773.5,2924.5
3330,3713952,1925.0,0.0,10.0,1232.0,130.0,13608,553.0,13610.0,1477.5,492.5
3331,3713962,5432.8330000000005,100.0,1220.0,1892.3329999999999,1646.6667,45000,573.8333000000011,46464.0,6183.1669999999995,2061.0556666666666
3332,3713972,3185.833,184.0,304.0,1278.0,780.0,37000,639.8330000000001,31821.0,4769.4169999999995,1589.8056666666664
3333,3713982,5281.0,130.0,533.3330000000001,3510.0,908.6667,0,199.0002999999997,26772.8,1412.1999999999998,470.7333333333333
3334,3713992,788.8330000000001,0.0,160.0,94.0,182.0,910,352.8330000000001,975.0,-545.0830000000001,-181.69433333333336
3335,3714002,10197.833,122.0,2300.0,2363.667,2174.6667,0,3237.4993000000013,83036.2,10561.216999999999,3520.405666666666
3336,3714012,6659.5,220.0,1250.0,2872.0,520.0,65000,1797.5,58712.0,8018.5,2672.8333333333335
3337,3714142,3370.333,274.0,1214.0,539.0,1083.3333,4284,259.99969999999985,4034.0,-2361.833,-787.2776666666667
3338,3714152,10133.966999999999,398.0,453.333,2624.0,693.3333,0,5965.300699999999,78083.8,9386.983000000002,3128.994333333334
3339,3714172,784.6669999999999,0.0,272.66700000000003,778.0,338.0,77208,-604.0,63907.0,15192.083,5064.027666666667
3340,3714182,6803.3330000000005,356.0,1413.0,1943.0,780.0,46000,2311.3330000000005,43825.0,4152.9169999999995,1384.3056666666664
3341,3714212,2416.0,60.0,240.0,894.0,1126.6667,4000,95.33330000000024,4000.0,-1416.0,-472.0
3342,3714222,6184.9,220.0,503.333,3156.333,1343.3333,61800,961.9006999999992,62930.4,9547.7,3182.566666666667
3343,3714252,3576.0,0.0,620.0,1660.6670000000001,1025.3333,22008,269.9996999999994,22008.0,1926.0,642.0
3344,3714262,49421.9,461.0,39670.0,3231.667,1256.6667,24000,4802.566299999999,24731.6,-43239.0,-14413.0
3345,3714282,11383.333,464.0,1011.3330000000001,3346.667,2766.6667,88000,3794.666300000001,82122.0,9147.167,3049.0556666666666
3346,3714302,4398.333,277.0,853.3330000000001,1899.0,632.6667,12011,736.3332999999993,12011.0,-1395.5829999999996,-465.1943333333332
3347,3714332,11980.833,1077.0,876.6669999999999,3128.0,1467.6667,65200,5431.499300000001,57609.0,2421.4169999999995,807.1389999999998
3348,3714342,7911.6669999999995,694.0,1679.6670000000001,3825.0,216.6667,115000,1496.3332999999993,93950.0,15575.833,5191.944333333334
3349,3714352,7649.0,118.0,50.667,5345.3330000000005,1144.0,15100,990.9999999999991,15152.8,-3860.8,-1286.9333333333334
3350,3714412,6217.8330000000005,22.0,1722.0,1733.3329999999999,1438.6667,77000,1301.8333000000011,71934.0,11765.667,3921.8889999999997
3351,3714422,29013.667,280.0,6195.0,10149.0,1993.3333,230000,10396.333700000003,193232.0,19294.333,6431.444333333333
3352,3714442,4090.333,100.0,480.0,684.3330000000001,996.6667,40088,1829.3332999999998,39122.0,5690.1669999999995,1896.7223333333332
