,Income_AT,Expenses,Housing,Food,Transport,Entertainment,Luxury,Age,Education,Inc_cat
553,3294.5833333333335,2271.222333333333,461.6666666666667,635.5555666666667,210.0,100.0,964.0000999999999,87,13,4
554,10094.316666666668,3009.222333333333,582.3333333333334,736.6666666666666,293.3333333333333,410.0,1396.889,73,16,9
555,1880.8166666666666,1006.389,633.889,115.55556666666666,57.0,42.666666666666664,199.94443333333325,28,14,2
556,3022.9166666666665,2644.777666666667,973.4443333333334,505.55556666666666,852.6666666666666,65.33333333333333,313.1111000000001,59,11,4
557,13287.925000000001,8402.222333333333,5571.0,736.6666666666666,818.3333333333334,288.0,1276.2223333333338,62,13,10
558,880.0,705.6666666666666,444.3333333333333,130.0,66.66666666666667,0.0,64.66666666666667,76,10,0
559,7298.716666666667,1808.4889999999998,860.3333333333334,57.77776666666667,400.0,50.0,490.3778999999998,47,15,8
560,1245.0833333333333,1324.889,112.66666666666667,173.33333333333334,208.66666666666666,85.33333333333333,830.2223333333333,62,12,0
561,13008.75,5419.222333333333,2026.3333333333333,722.2222333333334,469.3333333333333,40.333333333333336,2201.3334333333332,34,15,10
562,3816.3333333333335,2452.5,376.44433333333336,982.2222333333334,532.111,132.33333333333334,561.7224333333334,39,13,5
563,6505.716666666667,3443.6666666666665,1034.5556666666666,606.6666666666666,230.0,116.66666666666667,1572.4443333333336,54,14,7
564,4390.583333333333,4332.666666666667,762.7776666666667,508.6666666666667,176.66666666666666,263.3333333333333,2884.5556666666666,66,15,6
565,7958.083333333333,5461.166666666667,2872.6110000000003,664.4444333333333,399.44433333333336,269.6666666666667,1524.6668999999995,68,15,8
566,8648.833333333334,6052.611,1602.4443333333331,512.1111,2183.777666666667,223.33333333333334,1754.2778999999998,66,14,9
567,5126.583333333333,6277.0,1038.111,334.44443333333334,3770.6666666666665,101.33333333333333,1133.7778999999998,27,15,7
568,3142.9166666666665,1330.0556666666666,154.22233333333332,390.0,252.88899999999998,9.333333333333334,532.9443333333334,27,14,4
569,1447.3333333333333,887.111,425.0,144.44443333333334,280.3333333333333,0.0,37.33323333333328,66,15,1
570,2641.9166666666665,1328.9556666666667,560.0,288.8889,278.11100000000005,33.333333333333336,201.9557666666668,35,12,4
571,3310.8333333333335,1123.1666666666667,479.6666666666667,346.6666666666667,66.66666666666667,0.0,230.16666666666666,18,12,4
572,5703.5,2792.777666666667,1265.5556666666666,405.55556666666666,372.3333333333333,53.333333333333336,749.3331000000002,32,12,7
573,510.9166666666667,469.11099999999993,340.0,57.77776666666667,0.0,0.0,71.33323333333328,57,12,0
574,12258.25,3519.963666666667,682.0,410.22223333333335,397.6666666666667,70.0,2030.0747666666673,60,16,9
575,12136.333333333334,9659.966666666667,3263.4443333333334,995.0,1112.7776666666666,1187.3333333333333,4288.7446666666665,42,16,9
576,4926.083333333333,1528.2776666666666,229.0,416.0,430.0,70.33333333333333,453.27766666666656,87,13,6
577,2610.25,1705.5556666666669,555.5556666666668,202.22223333333332,460.6666666666667,44.0,487.1111000000001,60,13,4
578,1504.2,726.3333333333334,278.6666666666667,173.33333333333334,112.66666666666667,0.0,161.66666666666666,87,12,1
579,2896.3333333333335,2389.3333333333335,1212.5556666666666,147.33333333333334,447.0,9.333333333333334,582.4443333333335,75,13,4
580,18877.149999999998,6351.907999999999,1204.4443333333334,897.1111,625.111,634.3333333333334,3625.241566666666,60,15,10
581,9511.75,3602.0556666666666,1428.1109999999999,550.6666666666666,225.0,391.3333333333333,1398.278,42,16,9
582,3622.1666666666665,4102.777666666667,941.3333333333334,621.1111,599.6666666666666,579.3333333333334,1940.6665666666668,70,14,5
583,1344.1166666666666,1615.3999999999999,989.3333333333334,234.0,300.0,25.0,92.0666666666666,54,12,1
584,10199.083333333334,5188.333333333333,1602.6666666666667,375.55556666666666,1819.3333333333333,132.33333333333334,1390.7777666666668,45,16,9
585,4665.0,3318.0556666666666,1630.5,375.55556666666666,373.55566666666664,32.666666666666664,938.4444333333334,74,16,6
586,18665.633333333335,7751.797,3517.4443333333334,1016.6666666666666,606.0,1091.3333333333333,2611.6859999999997,46,14,10
587,12449.066666666666,7407.900000000001,3533.6666666666665,938.0,408.88899999999995,346.6666666666667,2527.344333333334,46,16,9
588,26508.416666666668,12024.444333333333,8955.333333333334,1300.0,566.6666666666666,0.0,1202.444333333333,71,14,11
589,1990.0833333333333,20870.555666666667,2304.8889999999997,808.8889,16096.222333333333,1372.0,1660.5554333333323,68,12,2
590,4133.533333333334,1901.111,726.6666666666666,245.55556666666666,520.0,113.33333333333333,408.8887666666669,33,12,5
591,10152.333333333334,4042.2443333333335,1508.2223333333334,475.55556666666666,516.0,95.66666666666667,1542.4664333333333,54,15,9
592,5132.416666666667,4462.555666666666,2246.6666666666665,780.0,366.0,215.0,1069.889,46,11,7
593,4838.166666666667,3164.777666666667,791.3333333333334,187.77776666666668,1163.5556666666666,80.0,1022.1109000000002,30,13,6
594,7997.016666666666,3512.822333333333,1728.0,875.5555666666668,228.0,149.0,681.2667666666663,57,15,8
595,1301.0,986.889,233.2223333333333,190.0,320.3333333333333,80.0,243.33333333333334,54,12,1
596,834.0,527.4443333333332,292.0,150.22223333333332,0.0,0.0,85.22209999999995,77,13,0
597,3898.5,1485.5,895.3333333333334,144.44443333333334,201.7776666666667,0.0,243.94456666666656,50,13,5
598,1778.3999999999999,1720.8890000000001,296.44433333333336,326.44443333333334,554.6666666666666,23.333333333333332,543.3335666666668,80,13,2
599,9135.949999999999,7182.444333333333,3528.3333333333335,664.4444333333333,603.111,458.3333333333333,2386.555566666666,68,16,9
600,8894.35,9372.811,1285.0,644.1111,506.7776666666666,940.0,6936.922233333332,55,16,9
601,4027.883333333333,2319.5666666666666,855.7776666666667,258.6666666666667,585.889,53.333333333333336,619.2333333333332,55,11,5
602,1217.3999999999999,1497.6666666666667,896.0,346.6666666666667,243.33333333333334,11.666666666666666,11.666666666666666,47,13,0
603,4464.166666666667,2258.3333333333335,896.0,337.8889,254.55566666666664,429.6666666666667,769.8887666666669,70,15,6
604,5380.5,1894.5556666666664,448.5556666666667,384.22223333333335,245.33333333333334,250.0,816.4444333333331,71,13,7
605,4058.0833333333335,1249.611,427.0,476.8889,0.0,0.0,345.7221000000001,59,12,5
606,5535.099999999999,3224.133333333333,1636.8890000000001,1011.1111,108.66666666666667,57.0,467.46656666666667,54,14,7
607,10384.916666666666,3543.3333333333335,882.0,678.8889,792.3333333333334,35.0,1190.1111,38,15,9
608,129.33333333333334,791.111,264.6666666666667,231.1111,24.666666666666668,90.0,270.6665666666667,55,12,0
609,1993.3333333333333,1556.8333333333333,816.5556666666666,346.6666666666667,244.66666666666666,26.0,148.9443333333335,53,14,2
610,4006.0,2159.6666666666665,217.33333333333334,248.8889,591.6666666666666,1.6666666666666667,1101.7777666666668,54,12,5
611,1684.8333333333333,919.4443333333334,553.3333333333334,274.44443333333334,26.666666666666668,0.0,64.99989999999995,87,14,2
612,15596.866666666667,6740.3223333333335,1024.2223333333334,780.0,944.0,128.0,3992.1000000000004,41,16,10
613,4131.633333333333,1506.3223333333335,407.0,346.6666666666667,269.2223333333333,108.66666666666667,483.43333333333356,46,13,5
614,2719.25,1984.2223333333332,690.0,388.8889,312.6666666666667,82.66666666666667,592.6667666666666,32,15,4
615,2799.6666666666665,1502.1109999999999,495.5556666666667,462.22223333333335,66.66666666666667,45.0,477.66643333333315,87,12,4
616,1595.0,1859.3333333333333,827.0,144.44443333333334,192.33333333333334,73.33333333333333,695.5555666666666,65,12,1
617,5846.0,4002.1666666666665,819.4443333333334,915.5555666666668,295.3333333333333,94.66666666666667,1971.8334333333332,32,15,7
618,11212.666666666666,5481.666666666667,782.2223333333333,288.8889,1250.0,156.66666666666666,3160.5554333333334,31,13,9
619,4798.333333333333,2395.6666666666665,930.0,231.1111,514.3333333333334,90.0,720.2222333333333,23,13,6
620,6896.75,4288.5,1578.4443333333331,459.1111,666.6666666666666,198.0,1584.2779,26,15,8
621,8986.416666666666,3300.9443333333334,1087.5556666666666,528.8889,443.0,106.66666666666667,1241.4997666666668,28,15,9
622,7680.333333333333,4281.055666666666,1695.3333333333333,555.5555666666667,617.4443333333332,76.0,1412.7224333333331,40,12,8
623,3628.6,1917.522333333333,162.33333333333334,317.77776666666665,390.0,60.0,1047.411233333333,87,12,5
624,1959.0,1621.4443333333331,473.6666666666667,361.1111,481.11099999999993,100.0,305.5555666666666,59,12,2
625,850.0,450.6666666666667,266.6666666666667,92.44443333333334,11.555666666666667,0.0,79.99990000000003,59,12,0
626,5909.666666666667,5855.944333333333,3075.0,410.0,729.3333333333334,102.66666666666667,1641.6109999999996,58,12,7
627,1522.4166666666667,527.0,312.55566666666664,57.77776666666667,20.0,14.666666666666666,136.66656666666668,80,15,1
628,4062.9166666666665,2136.1443333333336,644.4443333333332,461.1111,459.3333333333333,108.66666666666667,571.255566666667,34,15,5
629,174.86666666666667,18916.389,7958.5,2340.0,1062.2223333333334,839.6666666666666,7555.666666666667,62,16,0
630,3789.7000000000003,1492.7333333333333,816.6666666666666,202.22223333333332,146.66666666666666,30.0,327.1777666666667,31,12,5
631,14560.433333333334,12695.841666666667,4662.555666666666,1016.1111,1292.7776666666666,185.0,5724.397233333334,53,11,10
632,2134.0,1078.2223333333334,326.11100000000005,130.0,567.6666666666666,30.0,54.44466666666661,74,15,3
633,2952.25,2247.722333333333,766.5556666666666,274.44443333333334,345.0,45.666666666666664,861.7222333333333,51,14,4
634,7724.066666666667,5245.222333333333,3048.1110000000003,412.77776666666665,630.0,157.0,1154.3335666666662,59,12,8
635,13946.550000000001,4708.944333333334,1444.0,690.6666666666666,284.0,273.6666666666667,2290.277666666667,48,16,10
636,17822.066666666666,5747.507999999999,2886.1110000000003,558.8889,718.6666666666666,137.33333333333334,1583.8414333333324,40,15,10
637,9039.0,2833.777666666667,788.0,221.8889,247.66666666666666,93.33333333333333,1576.2221000000002,41,13,9
638,14852.416666666666,4340.686000000001,1536.8890000000001,621.1111,137.33333333333334,169.33333333333334,2045.3525666666667,45,15,10
639,2158.9333333333334,2271.0,1376.7776666666666,317.77776666666665,344.0,76.66666666666667,232.4445666666667,70,12,3
640,4999.349999999999,1985.1889999999996,976.0,606.6666666666666,80.0,6.666666666666667,322.52233333333305,32,13,6
641,2711.85,1781.4443333333336,986.6666666666666,126.11110000000001,450.6666666666667,53.333333333333336,217.9999000000001,66,14,4
642,16016.308333333334,8862.0,2880.3333333333335,518.8889,700.111,129.33333333333334,4762.666766666666,45,15,10
643,884.0,590.7776666666666,256.44433333333336,0.0,236.66666666666666,0.0,97.66666666666659,65,14,0
644,14498.449999999999,8287.566666666668,2751.5556666666666,1096.0,732.6666666666666,347.7776666666667,3707.344333333334,52,15,10
645,6486.433333333333,2974.2556666666665,752.2223333333333,466.1111,281.6666666666667,102.0,1474.2555666666667,63,13,7
646,7738.7,2844.3889999999997,468.7776666666666,591.1111,208.88899999999998,424.3333333333333,1575.611233333333,64,15,8
647,1684.2166666666665,766.3223333333334,469.6666666666667,250.44443333333334,0.0,17.666666666666668,46.21123333333329,72,11,2
648,11652.916666666666,7859.666666666667,3083.8889999999997,981.1111,1373.3333333333333,166.66666666666666,2421.3332333333333,46,13,9
649,2293.25,1522.0556666666669,990.6666666666666,317.77776666666665,66.66666666666667,0.0,146.9445666666667,27,13,3
650,14058.133333333333,4814.075,1114.889,505.55556666666666,370.0,157.0,2823.6304333333333,51,15,10
651,5044.166666666667,4461.722333333333,1274.6666666666667,1045.5555666666667,479.88900000000007,138.0,1661.6111,54,12,7
652,2252.75,1614.1109999999999,486.6666666666667,337.22223333333335,251.66666666666666,34.333333333333336,538.5554333333333,55,13,3
653,18924.216666666667,16946.297,7759.111,1011.1111,2424.4443333333334,704.3333333333334,5751.630566666667,61,16,10
654,5704.116666666666,2617.266666666667,520.4443333333332,380.0,895.0,94.0,821.8223333333335,57,15,7
655,4941.583333333333,2747.9443333333334,1028.6666666666667,866.6666666666666,209.0,72.33333333333333,643.6110000000002,30,12,6
656,6343.083333333333,3780.777666666667,1736.3333333333333,341.1111,564.6666666666666,79.33333333333333,1138.6665666666668,48,16,7
657,13554.15,5365.933333333333,2242.1110000000003,598.0,590.6666666666666,171.33333333333334,1935.1556666666663,51,16,10
658,302.0,974.0,152.77766666666668,158.8889,33.333333333333336,0.0,629.0001,71,14,0
659,4233.983333333334,1999.3443333333335,868.6666666666666,682.6666666666666,150.0,73.66666666666667,298.01100000000014,68,11,6
660,3173.1666666666665,1625.8333333333333,733.3333333333334,433.3333333333333,294.6666666666667,7.333333333333333,164.5,28,13,4
661,7890.883333333334,3200.366666666667,1756.889,473.55556666666666,306.6666666666667,75.66666666666667,663.2554333333337,53,13,8
662,1712.25,892.0,655.3333333333334,158.8889,0.0,0.0,77.77776666666675,69,12,2
663,4218.966666666666,2056.177666666667,719.6666666666666,274.44443333333334,202.2223333333333,9.333333333333334,859.8442333333334,33,14,6
664,3875.5833333333335,2158.0,521.0,230.8889,507.6666666666667,0.0,898.4444333333334,32,15,5
665,3716.5833333333335,1917.1666666666667,316.3333333333333,534.4444333333333,410.0,63.333333333333336,656.3888999999999,50,13,5
666,2110.5,1431.7776666666666,501.11099999999993,260.0,487.11099999999993,30.0,183.55566666666678,34,13,3
667,4609.75,3262.1110000000003,963.6666666666666,202.22223333333332,898.5556666666666,0.0,1197.6664333333338,58,12,6
668,2772.1666666666665,2771.3333333333335,1148.889,580.0,584.5556666666668,243.0,457.8886666666667,65,13,4
669,2888.1666666666665,1764.889,786.111,210.8889,145.66666666666666,33.0,622.222433333333,69,12,4
670,8049.083333333333,29322.722333333328,2337.222333333333,158.8889,25359.333333333332,78.66666666666667,1467.2777666666614,48,14,8
671,7103.833333333333,4560.933333333333,1892.3333333333333,548.8889,1086.0,56.0,1033.7110999999998,66,14,8
672,3896.8333333333335,1847.5556666666664,1072.3333333333333,260.0,73.0,44.333333333333336,442.22233333333315,42,15,5
673,5032.416666666667,9466.0,2668.6666666666665,990.0,374.3333333333333,1065.0,5433.0,66,15,7
674,899.0,647.3333333333334,506.0,121.33333333333333,13.333333333333334,0.0,6.666666666666667,72,11,0
675,2670.5,2761.722333333333,1300.7776666666666,346.6666666666667,826.6666666666666,11.666666666666666,287.611333333333,24,12,4
676,2224.6666666666665,1427.9443333333331,601.0,231.1111,72.33333333333333,91.66666666666667,523.4998999999998,29,13,3
677,1216.6000000000001,1258.6666666666667,953.6666666666666,86.66666666666667,53.333333333333336,35.333333333333336,165.0,74,12,0
678,4058.3333333333335,2935.5556666666666,1553.0,563.3333333333334,385.0,40.0,434.22233333333315,33,16,5
679,9523.066666666668,4004.7333333333336,1372.3333333333333,291.6666666666667,553.3333333333334,378.6666666666667,1787.4000000000003,40,12,9
680,5664.866666666666,1794.611,635.7776666666666,368.44443333333334,135.0,20.0,655.3889000000003,64,14,7
681,1189.0,1059.889,313.44433333333336,359.44443333333334,83.0,53.0,304.00023333333337,74,12,0
682,3365.3333333333335,2639.1110000000003,1395.6666666666667,736.6666666666666,163.33333333333334,63.666666666666664,343.44433333333353,87,12,5
683,784.0,617.7776666666666,232.66666666666666,187.77776666666668,75.33333333333333,6.666666666666667,121.99989999999995,69,14,0
684,2787.933333333333,1436.5776666666668,526.6666666666666,250.0,266.6666666666667,1.3333333333333333,393.2443333333334,38,14,4
685,5590.916666666667,3368.2780000000002,994.889,536.6666666666666,413.3333333333333,212.66666666666666,1423.3890000000004,34,13,7
686,3597.816666666667,2037.8556666666664,769.3333333333334,144.44443333333334,176.66666666666666,16.0,947.4112333333329,49,15,5
687,2444.866666666667,1693.9556666666667,660.6666666666666,274.44443333333334,433.3333333333333,0.0,325.51123333333334,50,14,3
688,5896.099999999999,1462.4776666666667,731.4443333333334,462.22223333333335,103.33333333333333,0.0,165.47776666666655,76,13,7
689,4584.816666666667,3442.133333333333,1390.8890000000001,690.8889,463.4443333333333,323.0,896.9110999999997,60,15,6
690,265.59999999999997,586.011,364.55566666666664,167.55556666666666,13.333333333333334,25.666666666666668,40.56643333333333,62,0,0
691,2013.7,1940.1776666666667,187.2223333333333,521.1111,626.6666666666666,208.33333333333334,605.1775666666668,36,15,2
692,6532.333333333333,4479.833333333333,2591.0,404.44443333333334,276.2223333333333,294.0,1208.1665666666668,27,14,7
693,917.0,951.4443333333334,156.66666666666666,274.44443333333334,302.3333333333333,45.333333333333336,217.99989999999994,36,12,0
694,8226.25,3424.186,738.3333333333334,629.0,163.33333333333334,187.66666666666666,1893.5193333333336,80,12,8
695,11640.583333333334,2861.222333333333,1080.4443333333334,375.55556666666666,133.33333333333334,87.33333333333333,1271.8890999999996,58,12,9
696,946.6666666666666,895.6666666666666,387.88899999999995,361.1111,6.666666666666667,0.0,139.9999000000001,45,13,0
697,9278.0,3047.222333333333,490.0,505.55556666666666,608.3333333333334,60.666666666666664,1443.3334333333332,67,15,9
698,6945.650000000001,1821.111,398.7776666666667,577.7777666666667,271.6666666666667,43.333333333333336,572.8889000000003,80,13,8
699,3185.6666666666665,1589.3333333333333,484.6666666666667,86.66666666666667,380.11100000000005,10.0,637.889,33,15,4
700,6324.95,2591.0556666666666,1020.6666666666666,361.1111,550.0,83.33333333333333,659.2778999999997,53,13,7
701,5096.083333333333,2866.4443333333334,1465.4443333333331,534.4444333333333,117.33333333333333,104.33333333333333,749.2222333333335,70,15,7
702,3044.8333333333335,1854.2,786.6666666666666,606.6666666666666,210.0,28.666666666666668,250.8666666666668,36,13,4
703,2689.25,1806.3333333333333,336.6666666666667,491.1111,408.44433333333336,68.0,570.1112333333332,52,12,4
704,1126.6666666666667,1711.5556666666669,237.7776666666667,722.2222333333334,169.33333333333334,58.333333333333336,582.2224333333334,87,12,0
705,5677.0,2852.1110000000003,1070.0,577.7777666666667,569.3333333333334,143.33333333333334,634.9999000000001,32,15,7
706,1860.75,1367.3890000000001,620.0,216.66666666666666,66.66666666666667,30.0,464.0556666666668,26,15,2
707,4136.75,2190.777666666667,670.0,303.3333333333333,60.0,514.6666666666666,1157.4443333333336,31,14,5
708,7274.516666666666,4602.855666666666,1406.2223333333334,381.1111,1209.2223333333334,380.0,1606.2998999999993,38,15,8
709,4996.466666666666,2409.8333333333335,949.0,215.0,344.11100000000005,20.0,901.7223333333332,47,15,6
710,8023.666666666667,4605.5,1497.5556666666669,232.0,453.3333333333333,114.0,2422.611,42,16,8
711,20826.683333333334,14658.885999999999,2355.222333333333,861.5555666666668,9016.666666666666,326.6666666666667,2425.441433333331,45,16,10
712,3062.0,3031.3333333333335,812.2223333333333,656.6666666666666,591.111,314.3333333333333,971.3333333333336,56,14,4
713,1150.8,880.111,486.6666666666667,332.22223333333335,0.0,0.0,61.222100000000104,54,12,0
714,3262.25,3273.277666666667,383.3333333333333,866.6666666666666,616.6666666666666,196.66666666666666,1406.611,48,10,4
715,8410.066666666668,4771.266666666666,1538.6666666666667,635.5555666666667,543.6666666666666,251.66666666666666,2053.3777666666665,55,15,9
716,2859.5833333333335,1105.7223333333334,356.44433333333336,202.22223333333332,146.66666666666666,93.33333333333333,400.38909999999987,50,13,4
717,15295.050000000001,17114.741333333335,3930.777666666667,1824.4444333333333,593.6666666666666,703.0,10765.852566666666,49,16,10
718,6353.833333333333,1660.8890000000001,372.2223333333333,260.0,345.3333333333333,172.66666666666666,683.3333333333335,62,13,7
719,5781.166666666667,2251.722333333333,510.7776666666666,458.3333333333333,331.6666666666667,80.0,950.9446666666666,71,15,7
720,1052.0,584.0,183.33333333333334,332.22223333333335,0.0,0.0,68.44443333333334,82,0,0
721,2662.3333333333335,1204.611,253.2223333333333,124.22223333333334,113.33333333333333,60.666666666666664,713.8331000000002,60,12,4
722,3770.3333333333335,1894.7776666666668,826.3333333333334,346.6666666666667,302.3333333333333,70.0,419.44433333333353,38,14,5
723,9648.466666666667,5363.333333333333,2056.3333333333335,408.6666666666667,1266.111,125.66666666666667,1632.2223333333332,70,15,9
724,3172.5499999999997,1312.1000000000001,330.0,202.22223333333332,315.7776666666667,110.33333333333333,464.10009999999994,20,12,4
725,3049.5833333333335,4958.889,934.4443333333334,725.5555666666668,371.11100000000005,604.6666666666666,2927.7780999999995,49,16,4
726,20278.416666666668,5310.407999999999,2258.8333333333335,866.6666666666666,726.0,59.333333333333336,1458.9079999999994,62,16,10
727,6498.599999999999,3938.4223333333334,1293.5556666666666,332.22223333333335,166.66666666666666,36.666666666666664,2145.9777666666664,43,16,7
728,3023.4500000000003,1736.411,603.3333333333334,751.1111,259.7776666666667,50.0,122.1889000000001,80,12,4
729,5952.716666666667,3909.5193333333336,1563.6666666666667,491.1111,200.0,105.66666666666667,1654.7415666666668,44,13,7
730,3273.25,2236.6110000000003,834.5556666666666,144.44443333333334,598.3333333333334,155.0,659.277566666667,38,15,4
731,1509.2333333333333,991.5556666666666,722.2223333333333,173.33333333333334,16.666666666666668,79.33333333333333,79.33333333333333,77,11,1
732,5055.333333333333,2801.9443333333334,771.3333333333334,303.3333333333333,206.33333333333334,249.33333333333334,1520.9443333333336,29,16,7
733,2797.3333333333335,1844.4443333333336,496.3333333333333,334.44443333333334,540.0,91.33333333333333,473.66656666666677,37,13,4
734,8010.766666666666,4066.2970000000005,1082.5556666666666,895.5555666666668,693.3333333333334,30.333333333333332,1394.8524333333337,42,15,8
735,1216.1666666666667,623.0,501.11099999999993,57.77776666666667,0.0,0.0,64.11123333333337,87,12,0
736,4939.916666666667,4483.833333333333,2046.6666666666667,664.4444333333333,846.4443333333334,83.33333333333333,926.2778999999997,53,10,6
737,6495.5,2547.3333333333335,319.44433333333336,828.8889,531.6666666666666,33.333333333333336,867.3334333333332,40,12,7
738,934.0,526.889,315.11100000000005,115.55556666666666,20.0,2.0,76.22243333333336,75,11,0
739,7229.083333333333,2071.8333333333335,1051.4443333333334,173.33333333333334,190.0,148.0,657.0556666666665,44,13,8
740,2859.0833333333335,1436.1109999999999,598.3333333333334,317.77776666666665,293.3333333333333,36.666666666666664,226.66656666666645,29,11,4
741,7896.75,2959.5556666666666,736.5556666666666,600.8889,805.6666666666666,0.0,816.4444333333331,39,14,8
742,4710.099999999999,2463.222333333333,524.4443333333332,433.3333333333333,489.6666666666667,150.33333333333334,1015.7779999999999,62,15,6
743,2341.0,2324.222333333333,1247.5556666666666,404.44443333333334,566.6666666666666,52.0,105.55556666666659,38,14,3
744,2931.75,2174.0,847.3333333333334,505.55556666666666,480.0,86.0,341.1111000000001,29,13,4
745,16351.966666666667,7715.944333333333,2992.777666666667,1158.6666666666667,929.2223333333333,461.3333333333333,2635.2776666666664,42,16,10
746,4697.75,4281.611,1752.0,311.6666666666667,793.3333333333334,0.0,1424.611,47,14,6
747,922.6666666666666,5991.333333333333,4381.889,202.22223333333332,904.0,47.666666666666664,503.22210000000024,87,13,0
748,908.0,525.111,385.3333333333333,92.44443333333334,0.0,0.0,47.33323333333328,42,11,0
749,4067.683333333333,13722.222333333333,1124.0,375.55556666666666,11406.666666666666,172.0,816.0000999999999,73,14,5
750,2715.7000000000003,2020.6666666666667,1059.5556666666666,245.1111,376.44433333333336,64.33333333333333,339.5555666666666,62,12,4
751,8281.733333333334,2557.6110000000003,600.889,483.0,269.6666666666667,102.0,1204.0553333333335,69,13,8
752,9588.333333333334,3893.686,1056.2223333333334,833.8889,638.0,204.33333333333334,1365.5747666666668,29,15,9
753,7224.916666666667,4691.166666666667,2178.4443333333334,823.3333333333334,352.6666666666667,122.66666666666667,1336.7223333333332,31,13,8
754,3727.9166666666665,2680.0,1039.6666666666667,375.55556666666666,805.3333333333334,15.666666666666666,459.4444333333334,24,12,5
755,1023.5833333333334,571.111,278.6666666666667,144.44443333333334,102.33333333333333,42.666666666666664,45.66656666666662,82,11,0
756,13607.216666666667,6146.433333333333,2759.1110000000003,860.8889,750.0,584.0,1776.433433333333,54,13,10
757,9082.166666666666,4990.111,981.5556666666666,1162.2222333333334,1973.0,99.33333333333333,873.3331000000004,35,10,9
758,12404.233333333332,5460.733333333334,1446.2223333333334,346.6666666666667,935.3333333333334,121.66666666666667,2732.511,69,16,9
759,4723.075,7480.111,3070.0,895.5555666666668,1138.4443333333334,208.33333333333334,2376.1110999999996,75,16,6
760,7598.7,3553.0,1495.2223333333334,415.55556666666666,470.0,8.666666666666666,1172.2221,33,13,8
761,4999.566666666667,2114.5443333333337,867.111,273.8889,642.0,18.333333333333332,331.5444333333335,66,15,6
762,5294.333333333333,2508.6666666666665,473.7776666666666,650.0,271.11100000000005,58.666666666666664,1113.7780000000002,71,12,7
763,1914.0,938.3333333333334,278.55566666666664,404.44443333333334,91.66666666666667,55.0,163.66656666666677,54,12,2
764,976.0,606.0,329.88899999999995,187.77776666666668,55.0,0.0,33.33323333333336,76,14,0
765,20421.316666666666,6319.852666666667,2946.5556666666666,534.4444333333333,950.3333333333334,37.333333333333336,1888.5192333333337,73,12,10
766,17514.083333333332,6145.055666666667,1546.0,1168.8889000000001,411.11100000000005,153.33333333333334,3019.055766666667,42,13,10
767,16021.949999999999,5881.666666666667,2404.5556666666666,682.8889,1276.6666666666667,92.0,1517.5554333333337,48,16,10
768,1292.0833333333333,2414.0556666666666,559.889,1256.6666666666667,80.0,115.66666666666667,517.4999999999997,36,15,1
769,3894.6,2455.1556666666665,836.2223333333333,537.7777666666667,588.4443333333332,94.66666666666667,492.71123333333344,29,13,5
770,3720.7999999999997,1789.2110000000002,365.2223333333333,808.8889,420.3333333333333,0.0,194.76643333333354,22,13,5
771,3355.4166666666665,2494.3889999999997,671.111,187.77776666666668,478.4443333333333,31.666666666666668,1157.0559,65,12,5
772,8544.0,4676.611,1432.1109999999999,707.7777666666666,877.7776666666667,471.6666666666667,1658.944566666667,30,15,9
773,718.0,353.55566666666664,175.11100000000002,118.44443333333334,0.0,41.333333333333336,60.00023333333328,87,11,0
774,1876.4166666666667,1222.889,374.0,260.0,192.0,42.666666666666664,396.88899999999995,62,16,2
775,6455.166666666667,4388.989,1052.5556666666666,808.8889,967.3333333333334,244.33333333333334,1560.2110999999998,67,16,7
776,5488.95,2963.3556666666664,905.0,372.8889,458.3333333333333,69.33333333333333,1227.1334333333332,37,10,7
777,5312.716666666666,3297.8776666666668,2066.0,580.6666666666666,58.0,122.66666666666667,593.2109999999999,69,11,7
778,6627.833333333333,3220.1110000000003,754.0,380.0,759.111,560.6666666666666,1327.0,40,16,7
779,2286.15,1607.4443333333331,343.2223333333333,317.77776666666665,134.0,232.0,812.4442333333333,51,13,3
780,3304.0,1060.4443333333334,539.5556666666668,216.66666666666666,73.33333333333333,79.33333333333333,230.88866666666658,73,16,4
781,1571.7166666666665,994.3333333333334,450.4443333333333,288.8889,225.66666666666666,16.666666666666668,29.333433333333385,38,13,1
782,1239.0,2381.1110000000003,973.0,420.0,520.3333333333334,110.0,467.77766666666685,51,12,0
783,9163.166666666666,3515.7666666666664,1676.1109999999999,173.33333333333334,778.6666666666666,213.33333333333334,887.6556666666665,47,15,9
784,6091.599999999999,3697.4223333333334,1026.6666666666667,866.6666666666666,750.0,13.333333333333334,1054.089,44,12,7
785,3489.2000000000003,1792.7776666666668,1002.6666666666666,184.44443333333334,177.0,48.666666666666664,428.66656666666677,66,15,5
786,3941.25,1996.8333333333333,598.0,476.6666666666667,538.0,49.666666666666664,384.1666666666667,47,16,5
787,8698.916666666666,4098.666666666667,1189.0,645.2222333333333,1159.3333333333333,318.0,1105.1111,49,14,9
788,4501.0,2861.8889999999997,1017.4443333333334,359.8889,345.6666666666667,64.66666666666667,1138.8890999999996,30,15,6
789,23678.649999999998,7852.185999999999,3597.4443333333334,814.4444333333332,1841.7776666666668,72.66666666666667,1598.5195666666648,57,16,11
790,1268.0,1100.6666666666667,456.4443333333333,115.55556666666666,93.33333333333333,81.33333333333333,435.3334333333334,51,15,1
